Format Version,1.23,Take Name,mono_april_random_1,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-08-27 10.42.21.599 AM,Total Frames in Take,5024,Total Exported Frames,5024,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.060000,0.002168,0.164674,0.001939,-0.986344,-0.624865,0.125069,0.044235,0.000256,-0.579781,0.161334,0.071824,0.933786,-0.671897,0.162023,0.069783,0.929643,-0.581130,0.070577,0.072121,0.876190,-0.593433,0.142255,0.016484,0.867526,-0.673049,0.071101,0.069509,0.852498,-0.649900,0.143125,-0.034308,0.904333,-0.579895,0.161131,0.072026,-0.672127,0.161838,0.069661,-0.580954,0.070259,0.071739,-0.593229,0.142753,0.016582,-0.673084,0.071656,0.069796,-0.649901,0.142777,-0.034391
7,0.070000,0.002127,0.164865,0.001822,-0.986312,-0.624877,0.125091,0.044237,0.000251,-0.579813,0.161366,0.071844,0.925897,-0.671928,0.162032,0.069768,0.927659,-0.581140,0.070608,0.072137,0.861871,-0.593439,0.142286,0.016499,0.874067,-0.673057,0.071110,0.069489,0.845961,-0.649886,0.143144,-0.034316,0.914746,-0.579969,0.161221,0.072051,-0.672135,0.161861,0.069660,-0.580952,0.070268,0.071744,-0.593216,0.142726,0.016598,-0.673100,0.071653,0.069777,-0.649891,0.142815,-0.034408
8,0.080000,0.001624,0.164731,0.003014,-0.986333,-0.624839,0.124992,0.044195,0.000316,-0.579689,0.161130,0.071841,0.925897,-0.671802,0.162000,0.069789,0.927659,-0.581214,0.070375,0.072008,0.861871,-0.593371,0.142156,0.016473,0.874067,-0.673131,0.071081,0.069386,0.845961,-0.649829,0.143208,-0.034326,0.914746,-0.579615,0.160661,0.072031,-0.672113,0.161832,0.069647,-0.580947,0.070254,0.071740,-0.593225,0.142756,0.016586,-0.673234,0.071640,0.069551,-0.649902,0.142808,-0.034384
9,0.090000,0.001881,0.165015,0.002111,-0.986287,-0.624891,0.125046,0.044191,0.000256,-0.579818,0.161283,0.071833,0.933604,-0.671932,0.161996,0.069728,0.932010,-0.581189,0.070526,0.072073,0.878358,-0.593436,0.142242,0.016472,0.873738,-0.673106,0.071074,0.069397,0.854066,-0.649867,0.143157,-0.034359,0.902252,-0.579899,0.161116,0.072022,-0.672116,0.161814,0.069645,-0.580952,0.070259,0.071742,-0.593237,0.142696,0.016570,-0.673232,0.071624,0.069546,-0.649912,0.142769,-0.034380
10,0.100000,0.001665,0.164805,0.003076,-0.986320,-0.624840,0.124989,0.044195,0.000310,-0.579688,0.161122,0.071846,0.933604,-0.671802,0.162006,0.069780,0.932010,-0.581226,0.070368,0.072019,0.878358,-0.593364,0.142148,0.016477,0.873738,-0.673142,0.071086,0.069382,0.854066,-0.649815,0.143204,-0.034330,0.902252,-0.579617,0.160650,0.072035,-0.672131,0.161847,0.069655,-0.580952,0.070262,0.071748,-0.593247,0.142712,0.016565,-0.673238,0.071643,0.069550,-0.649854,0.142820,-0.034380
11,0.110000,0.001972,0.165130,0.001922,-0.986268,-0.624896,0.125080,0.044197,0.000254,-0.579841,0.161339,0.071841,0.939158,-0.671955,0.162020,0.069715,0.936306,-0.581181,0.070582,0.072103,0.868939,-0.593440,0.142280,0.016482,0.885572,-0.673097,0.071098,0.069406,0.856793,-0.649860,0.143163,-0.034363,0.901749,-0.579924,0.161275,0.072060,-0.672122,0.161844,0.069637,-0.580950,0.070276,0.071745,-0.593232,0.142676,0.016579,-0.673233,0.071636,0.069545,-0.649912,0.142774,-0.034383
12,0.120000,0.002299,0.164694,0.002083,-0.986340,-0.624878,0.125082,0.044235,0.000243,-0.579784,0.161338,0.071817,0.939158,-0.671899,0.162057,0.069772,0.936306,-0.581162,0.070582,0.072134,0.868939,-0.593439,0.142252,0.016481,0.885572,-0.673080,0.071135,0.069517,0.856793,-0.649904,0.143130,-0.034314,0.901749,-0.579899,0.161123,0.072018,-0.672138,0.161851,0.069647,-0.580958,0.070297,0.071755,-0.593266,0.142694,0.016568,-0.673122,0.071713,0.069808,-0.649885,0.142817,-0.034388
13,0.130000,0.002059,0.164367,0.002924,-0.986393,-0.624824,0.125008,0.044235,0.000309,-0.579654,0.161172,0.071815,0.862492,-0.671769,0.162038,0.069831,0.889567,-0.581176,0.070418,0.072064,0.894562,-0.593376,0.142149,0.016473,0.842220,-0.673095,0.071118,0.069508,0.834328,-0.649873,0.143154,-0.034284,0.908364,-0.579617,0.160667,0.072029,-0.672109,0.161832,0.069639,-0.580950,0.070283,0.071734,-0.593234,0.142754,0.016585,-0.673130,0.071711,0.069803,-0.649902,0.142802,-0.034382
14,0.140000,0.002143,0.164721,0.002065,-0.986336,-0.624863,0.125074,0.044234,0.000255,-0.579773,0.161325,0.071830,0.862492,-0.671888,0.162037,0.069781,0.889567,-0.581144,0.070569,0.072119,0.894562,-0.593424,0.142255,0.016488,0.842220,-0.673062,0.071115,0.069498,0.834328,-0.649886,0.143143,-0.034310,0.908364,-0.579892,0.161117,0.072018,-0.672133,0.161861,0.069655,-0.580949,0.070261,0.071743,-0.593209,0.142723,0.016595,-0.673103,0.071664,0.069783,-0.649893,0.142816,-0.034388
15,0.150000,0.002289,0.164737,0.001823,-0.986333,-0.624880,0.125091,0.044245,0.000250,-0.579806,0.161372,0.071829,0.922951,-0.671922,0.162043,0.069776,0.919433,-0.581138,0.070615,0.072151,0.860908,-0.593448,0.142275,0.016493,0.872297,-0.673056,0.071120,0.069527,0.834910,-0.649908,0.143120,-0.034307,0.915111,-0.579971,0.161224,0.072043,-0.672115,0.161821,0.069646,-0.580953,0.070284,0.071744,-0.593217,0.142720,0.016594,-0.673105,0.071709,0.069823,-0.649916,0.142789,-0.034380
16,0.160000,0.001741,0.164739,0.002961,-0.986331,-0.624843,0.124971,0.044192,0.000312,-0.579695,0.161118,0.071830,0.922951,-0.671809,0.161983,0.069777,0.919433,-0.581214,0.070364,0.072020,0.860908,-0.593375,0.142131,0.016466,0.872297,-0.673131,0.071063,0.069395,0.834910,-0.649833,0.143166,-0.034333,0.915111,-0.579623,0.160659,0.072033,-0.672123,0.161818,0.069639,-0.580949,0.070268,0.071738,-0.593227,0.142679,0.016582,-0.673222,0.071634,0.069541,-0.649912,0.142767,-0.034379
17,0.170000,0.001964,0.164407,0.002890,-0.986386,-0.624814,0.124995,0.044235,0.000305,-0.579650,0.161158,0.071825,0.862566,-0.671765,0.162016,0.069834,0.891910,-0.581163,0.070404,0.072058,0.898293,-0.593366,0.142144,0.016479,0.846719,-0.673082,0.071096,0.069495,0.840826,-0.649858,0.143152,-0.034282,0.912407,-0.579623,0.160649,0.072029,-0.672119,0.161845,0.069654,-0.580951,0.070270,0.071738,-0.593212,0.142726,0.016597,-0.673089,0.071652,0.069805,-0.649891,0.142829,-0.034412
18,0.180000,0.002134,0.164374,0.002921,-0.986392,-0.624825,0.124995,0.044234,0.000310,-0.579655,0.161162,0.071810,0.862566,-0.671770,0.162029,0.069824,0.891910,-0.581178,0.070408,0.072072,0.898293,-0.593376,0.142131,0.016471,0.846719,-0.673097,0.071109,0.069516,0.840826,-0.649872,0.143130,-0.034287,0.912407,-0.579621,0.160659,0.072033,-0.672133,0.161849,0.069661,-0.580946,0.070281,0.071740,-0.593241,0.142697,0.016564,-0.673117,0.071700,0.069800,-0.649889,0.142783,-0.034394
19,0.190000,0.001969,0.164407,0.002753,-0.986387,-0.624822,0.124987,0.044237,0.000304,-0.579668,0.161164,0.071826,0.862102,-0.671783,0.161996,0.069835,0.896315,-0.581157,0.070409,0.072064,0.903541,-0.593379,0.142143,0.016481,0.841498,-0.673076,0.071076,0.069501,0.845242,-0.649872,0.143133,-0.034281,0.908281,-0.579624,0.160652,0.072028,-0.672106,0.161811,0.069651,-0.580948,0.070292,0.071760,-0.593235,0.142750,0.016594,-0.673105,0.071633,0.069771,-0.649916,0.142782,-0.034378
20,0.200000,0.002302,0.164678,0.002029,-0.986343,-0.624858,0.125080,0.044240,0.000258,-0.579767,0.161342,0.071820,0.862102,-0.671882,0.162051,0.069778,0.896315,-0.581136,0.070585,0.072138,0.903541,-0.593422,0.142253,0.016485,0.841498,-0.673054,0.071129,0.069525,0.845242,-0.649889,0.143123,-0.034308,0.908281,-0.579851,0.161180,0.072028,-0.672113,0.161825,0.069643,-0.580953,0.070270,0.071750,-0.593211,0.142724,0.016595,-0.673117,0.071703,0.069803,-0.649904,0.142781,-0.034380
21,0.210000,0.002067,0.164572,0.002909,-0.986359,-0.624809,0.124999,0.044236,0.000309,-0.579652,0.161164,0.071834,0.861119,-0.671766,0.162027,0.069812,0.888120,-0.581171,0.070410,0.072085,0.895835,-0.593351,0.142140,0.016488,0.844127,-0.673089,0.071108,0.069491,0.834184,-0.649826,0.143142,-0.034293,0.910956,-0.579619,0.160645,0.072028,-0.672128,0.161828,0.069640,-0.580954,0.070283,0.071753,-0.593225,0.142743,0.016583,-0.673114,0.071694,0.069800,-0.649816,0.142799,-0.034387
22,0.220000,0.002005,0.164397,0.002822,-0.986388,-0.624808,0.124992,0.044244,0.000301,-0.579648,0.161164,0.071829,0.861119,-0.671763,0.162010,0.069840,0.888120,-0.581150,0.070409,0.072072,0.895835,-0.593363,0.142142,0.016486,0.844127,-0.673069,0.071090,0.069511,0.834184,-0.649856,0.143139,-0.034275,0.910956,-0.579580,0.160704,0.072043,-0.672133,0.161840,0.069660,-0.580948,0.070259,0.071746,-0.593209,0.142716,0.016595,-0.673089,0.071634,0.069802,-0.649891,0.142801,-0.034382
23,0.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.579925,0.161282,0.072056,-0.672125,0.161830,0.069639,-0.580958,0.070293,0.071756,-0.593215,0.142707,0.016592,-0.673096,0.071651,0.069773,-0.649920,0.142765,-0.034382
