Format Version,1.23,Take Name,mono2_3d_trial0,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-09-23 06.49.35.059 AM,Total Frames in Take,2634,Total Exported Frames,2634,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,"RigidBody:Marker1","RigidBody:Marker1","RigidBody:Marker1","RigidBody:Marker1","RigidBody:Marker2","RigidBody:Marker2","RigidBody:Marker2","RigidBody:Marker2","RigidBody:Marker3","RigidBody:Marker3","RigidBody:Marker3","RigidBody:Marker3","RigidBody:Marker4","RigidBody:Marker4","RigidBody:Marker4","RigidBody:Marker4","RigidBody:Marker5","RigidBody:Marker5","RigidBody:Marker5","RigidBody:Marker5","RigidBody:Marker6","RigidBody:Marker6","RigidBody:Marker6","RigidBody:Marker6",RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker5,RigidBody:Marker5,RigidBody:Marker5,RigidBody:Marker6,RigidBody:Marker6,RigidBody:Marker6
,ID,"7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","C3550","C3550","C3550","C3560","C3560","C3560","C3530","C3530","C3530","C3510","C3510","C3510","C3540","C3540","C3540","C3520","C3520","C3520"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.002356,0.015025,0.000236,-0.999884,-0.872747,0.124066,-0.024851,0.000425,-0.830499,0.161348,0.006442,0.930493,-0.840230,0.140192,-0.053920,0.929319,-0.890082,0.140146,-0.097728,0.890624,-0.922066,0.162451,-0.004777,0.905981,-0.831279,0.070946,0.006406,0.751656,-0.922328,0.069310,-0.005530,0.900002,-0.830514,0.161625,0.006428,-0.840194,0.140461,-0.053999,-0.890173,0.140516,-0.097943,-0.922195,0.162347,-0.005115,-0.831138,0.070003,0.006684,-0.922258,0.069366,-0.005140
1,0.010000,0.002514,0.015084,0.000277,-0.999883,-0.872754,0.124065,-0.024874,0.000423,-0.830506,0.161353,0.006412,0.930493,-0.840232,0.140179,-0.053944,0.929319,-0.890078,0.140124,-0.097758,0.890624,-0.922071,0.162460,-0.004818,0.905981,-0.831293,0.070951,0.006405,0.751656,-0.922342,0.069320,-0.005541,0.900002,-0.830526,0.161630,0.006422,-0.840178,0.140484,-0.054034,-0.890169,0.140444,-0.098005,-0.922198,0.162365,-0.005115,-0.831169,0.070005,0.006667,-0.922271,0.069385,-0.005157
2,0.020000,0.002546,0.015146,0.000178,-0.999882,-0.872752,0.124051,-0.024861,0.000420,-0.830516,0.161350,0.006427,0.930509,-0.840230,0.140170,-0.053928,0.919330,-0.890071,0.140102,-0.097748,0.896187,-0.922080,0.162438,-0.004814,0.915863,-0.831285,0.070948,0.006426,0.752462,-0.922332,0.069297,-0.005531,0.901068,-0.830524,0.161636,0.006426,-0.840186,0.140459,-0.053986,-0.890168,0.140430,-0.098008,-0.922199,0.162324,-0.005115,-0.831160,0.070030,0.006683,-0.922268,0.069364,-0.005151
3,0.030000,0.002503,0.015058,0.000452,-0.999883,-0.872747,0.124050,-0.024861,0.000407,-0.830484,0.161323,0.006424,0.928430,-0.840221,0.140154,-0.053932,0.925498,-0.890069,0.140117,-0.097743,0.892505,-0.922050,0.162463,-0.004802,0.914323,-0.831303,0.070922,0.006414,0.759648,-0.922353,0.069322,-0.005527,0.902312,-0.830534,0.161619,0.006433,-0.840129,0.140358,-0.054059,-0.890174,0.140495,-0.097935,-0.922192,0.162355,-0.005116,-0.831171,0.070035,0.006672,-0.922273,0.069389,-0.005148
4,0.040000,0.002514,0.015031,0.000365,-0.999884,-0.872745,0.124056,-0.024862,0.000409,-0.830487,0.161337,0.006420,0.927865,-0.840223,0.140165,-0.053935,0.930223,-0.890074,0.140118,-0.097744,0.894981,-0.922054,0.162460,-0.004801,0.910428,-0.831290,0.070935,0.006412,0.759564,-0.922340,0.069319,-0.005524,0.902739,-0.830531,0.161622,0.006426,-0.840145,0.140403,-0.054058,-0.890176,0.140479,-0.097932,-0.922191,0.162373,-0.005120,-0.831159,0.070020,0.006678,-0.922258,0.069375,-0.005148
5,0.050000,0.002733,0.015145,0.000393,-0.999882,-0.872746,0.124035,-0.024873,0.000415,-0.830493,0.161327,0.006402,0.923919,-0.840217,0.140129,-0.053946,0.935595,-0.890057,0.140066,-0.097766,0.893423,-0.922057,0.162451,-0.004840,0.917517,-0.831302,0.070925,0.006434,0.762517,-0.922349,0.069310,-0.005523,0.904611,-0.830534,0.161627,0.006431,-0.840139,0.140347,-0.054060,-0.890159,0.140410,-0.097996,-0.922205,0.162382,-0.005127,-0.831158,0.070020,0.006682,-0.922271,0.069366,-0.005153
