Format Version,1.23,Take Name,mono3d_angle_t2,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-09-28 04.06.01.934 PM,Total Frames in Take,3305,Total Exported Frames,3305,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
390,3.900000,0.022743,-0.051742,-0.010959,-0.998341,-0.720327,0.177778,0.067339,0.000558,-0.675211,0.217136,0.091206,0.908776,-0.692356,0.193262,0.033571,0.965960,-0.747566,0.190427,-0.003146,0.893637,-0.767456,0.216053,0.092290,0.881509,-0.673805,0.126815,0.094850,0.593123,-0.765567,0.122976,0.095263,0.856334,-0.675555,0.217257,0.091217,-0.692451,0.193298,0.033480,-0.747574,0.190852,-0.003120,-0.767693,0.216243,0.091926,-0.673424,0.125248,0.095067,-0.765133,0.123232,0.095539,,,
391,3.910000,0.022903,-0.051725,-0.010839,-0.998340,-0.720331,0.177789,0.067351,0.000573,-0.675207,0.217145,0.091207,0.907961,-0.692355,0.193255,0.033579,0.964785,-0.747564,0.190420,-0.003139,0.891612,-0.767453,0.216082,0.092287,0.883131,-0.673821,0.126825,0.094881,0.588279,-0.765584,0.123006,0.095292,0.847744,-0.675564,0.217233,0.091211,-0.692448,0.193298,0.033483,-0.747570,0.190853,-0.003121,-0.767697,0.216251,0.091926,-0.673442,0.125240,0.095121,-0.765129,0.123299,0.095571,,,
392,3.920000,0.022635,-0.051724,-0.010988,-0.998344,-0.720321,0.177749,0.067339,0.000565,-0.675207,0.217104,0.091216,0.904888,-0.692350,0.193241,0.033576,0.964072,-0.747558,0.190412,-0.003143,0.887652,-0.767453,0.216016,0.092297,0.887147,-0.673797,0.126782,0.094841,0.602305,-0.765559,0.122938,0.095250,0.859047,-0.675563,0.217237,0.091200,-0.692443,0.193308,0.033489,-0.747573,0.190861,-0.003122,-0.767633,0.216145,0.091903,-0.673450,0.125253,0.095109,-0.765148,0.123187,0.095546,,,
393,3.930000,0.022755,-0.051702,-0.010977,-0.998343,-0.720326,0.177793,0.067347,0.000565,-0.675213,0.217153,0.091217,0.910637,-0.692353,0.193276,0.033581,0.964275,-0.747560,0.190439,-0.003140,0.891626,-0.767459,0.216066,0.092293,0.881963,-0.673804,0.126832,0.094863,0.587422,-0.765566,0.122989,0.095269,0.856973,-0.675552,0.217267,0.091216,-0.692451,0.193318,0.033486,-0.747566,0.190872,-0.003117,-0.767693,0.216260,0.091932,-0.673438,0.125243,0.095117,-0.765126,0.123234,0.095540,,,
394,3.940000,0.022765,-0.051812,-0.010921,-0.998338,-0.720314,0.177777,0.067337,0.000578,-0.675192,0.217133,0.091196,0.905276,-0.692347,0.193257,0.033564,0.965764,-0.747562,0.190424,-0.003145,0.889608,-0.767437,0.216057,0.092292,0.887662,-0.673792,0.126812,0.094844,0.594964,-0.765555,0.122979,0.095270,0.848843,-0.675548,0.217262,0.091202,-0.692445,0.193310,0.033485,-0.747574,0.190865,-0.003117,-0.767632,0.216145,0.091897,-0.673426,0.125249,0.095061,-0.765136,0.123299,0.095568,,,
395,3.950000,0.022837,-0.051823,-0.010921,-0.998335,-0.720317,0.177784,0.067338,0.000584,-0.675194,0.217143,0.091190,0.905538,-0.692350,0.193259,0.033563,0.964161,-0.747566,0.190421,-0.003145,0.890700,-0.767440,0.216067,0.092289,0.888801,-0.673794,0.126823,0.094852,0.588957,-0.765557,0.122990,0.095280,0.848143,-0.675552,0.217267,0.091196,-0.692454,0.193318,0.033484,-0.747571,0.190858,-0.003117,-0.767632,0.216159,0.091898,-0.673431,0.125235,0.095068,-0.765135,0.123312,0.095576,,,
396,3.960000,0.022729,-0.051699,-0.010993,-0.998344,-0.720331,0.177778,0.067346,0.000562,-0.675220,0.217138,0.091218,0.908675,-0.692359,0.193264,0.033581,0.965732,-0.747566,0.190427,-0.003141,0.890274,-0.767466,0.216049,0.092294,0.881646,-0.673808,0.126817,0.094859,0.591928,-0.765570,0.122971,0.095264,0.856845,-0.675568,0.217249,0.091206,-0.692449,0.193312,0.033489,-0.747573,0.190865,-0.003116,-0.767696,0.216239,0.091927,-0.673446,0.125246,0.095115,-0.765131,0.123212,0.095543,,,
397,3.970000,0.022795,-0.051784,-0.010936,-0.998338,-0.720318,0.177776,0.067343,0.000580,-0.675198,0.217135,0.091202,0.904554,-0.692349,0.193255,0.033571,0.964167,-0.747562,0.190418,-0.003141,0.892206,-0.767444,0.216056,0.092293,0.888079,-0.673796,0.126814,0.094855,0.593943,-0.765558,0.122978,0.095277,0.847155,-0.675562,0.217249,0.091213,-0.692451,0.193319,0.033493,-0.747576,0.190849,-0.003117,-0.767633,0.216151,0.091899,-0.673424,0.125248,0.095072,-0.765133,0.123305,0.095572,,,
398,3.980000,0.022855,-0.051661,-0.011019,-0.998342,-0.720326,0.177785,0.067347,0.000561,-0.675219,0.217155,0.091213,0.910049,-0.692352,0.193265,0.033580,0.965029,-0.747555,0.190415,-0.003145,0.894309,-0.767465,0.216059,0.092282,0.883743,-0.673802,0.126835,0.094876,0.591578,-0.765563,0.122983,0.095276,0.857603,-0.675556,0.217281,0.091213,-0.692445,0.193310,0.033486,-0.747565,0.190837,-0.003115,-0.767694,0.216243,0.091921,-0.673446,0.125259,0.095119,-0.765128,0.123236,0.095541,,,
399,3.990000,0.022713,-0.051756,-0.010970,-0.998341,-0.720331,0.177781,0.067337,0.000562,-0.675215,0.217138,0.091205,0.907995,-0.692361,0.193267,0.033569,0.967770,-0.747572,0.190434,-0.003146,0.892291,-0.767461,0.216054,0.092292,0.881452,-0.673807,0.126818,0.094844,0.588492,-0.765569,0.122976,0.095260,0.855987,-0.675566,0.217248,0.091201,-0.692452,0.193310,0.033488,-0.747578,0.190864,-0.003120,-0.767696,0.216244,0.091927,-0.673423,0.125233,0.095066,-0.765135,0.123232,0.095539,,,
400,4.000000,0.022710,-0.051672,-0.010957,-0.998346,-0.720331,0.177775,0.067346,0.000560,-0.675218,0.217131,0.091221,0.909755,-0.692355,0.193261,0.033582,0.964214,-0.747560,0.190429,-0.003142,0.890880,-0.767464,0.216049,0.092292,0.880339,-0.673813,0.126811,0.094860,0.596184,-0.765575,0.122971,0.095260,0.855733,-0.675563,0.217239,0.091221,-0.692448,0.193307,0.033483,-0.747574,0.190865,-0.003120,-0.767700,0.216241,0.091923,-0.673445,0.125259,0.095119,-0.765132,0.123216,0.095536,,,
401,4.010000,0.022679,-0.051774,-0.011059,-0.998340,-0.720314,0.177761,0.067337,0.000572,-0.675204,0.217124,0.091206,0.909755,-0.692349,0.193254,0.033569,0.964214,-0.747561,0.190414,-0.003144,0.890880,-0.767450,0.216023,0.092296,0.880339,-0.673781,0.126803,0.094837,0.596184,-0.765542,0.122946,0.095256,0.855733,-0.675557,0.217272,0.091214,-0.692451,0.193303,0.033485,-0.747575,0.190853,-0.003119,-0.767628,0.216140,0.091903,-0.673419,0.125244,0.095066,-0.765134,0.123222,0.095547,,,
402,4.020000,0.022907,-0.051788,-0.010896,-0.998336,-0.720329,0.177800,0.067350,0.000566,-0.675206,0.217161,0.091200,0.904346,-0.692359,0.193269,0.033574,0.964811,-0.747572,0.190428,-0.003137,0.889918,-0.767452,0.216089,0.092292,0.888335,-0.673810,0.126841,0.094874,0.595708,-0.765572,0.123012,0.095296,0.856846,-0.675543,0.217271,0.091199,-0.692449,0.193313,0.033480,-0.747580,0.190861,-0.003119,-0.767696,0.216252,0.091932,-0.673448,0.125257,0.095117,-0.765128,0.123291,0.095574,,,
403,4.030000,0.022714,-0.051699,-0.011036,-0.998343,-0.720320,0.177765,0.067346,0.000576,-0.675211,0.217128,0.091219,0.911346,-0.692348,0.193255,0.033581,0.965688,-0.747555,0.190414,-0.003140,0.891811,-0.767457,0.216031,0.092295,0.883836,-0.673792,0.126807,0.094857,0.589064,-0.765553,0.122954,0.095263,0.851725,-0.675556,0.217271,0.091235,-0.692452,0.193306,0.033489,-0.747585,0.190851,-0.003114,-0.767631,0.216151,0.091897,-0.673445,0.125248,0.095118,-0.765131,0.123231,0.095539,,,
404,4.040000,0.022810,-0.051808,-0.010952,-0.998337,-0.720311,0.177776,0.067340,0.000576,-0.675192,0.217137,0.091196,0.906646,-0.692345,0.193255,0.033567,0.963106,-0.747560,0.190416,-0.003142,0.890390,-0.767437,0.216055,0.092292,0.887311,-0.673786,0.126817,0.094852,0.595302,-0.765548,0.122978,0.095278,0.855982,-0.675554,0.217268,0.091205,-0.692444,0.193302,0.033485,-0.747569,0.190856,-0.003119,-0.767631,0.216153,0.091902,-0.673418,0.125259,0.095064,-0.765128,0.123293,0.095576,,,
405,4.050000,0.022701,-0.051703,-0.011019,-0.998344,-0.720324,0.177781,0.067339,0.000555,-0.675214,0.217142,0.091213,0.903665,-0.692353,0.193270,0.033575,0.965882,-0.747559,0.190433,-0.003146,0.889805,-0.767460,0.216048,0.092290,0.888462,-0.673798,0.126821,0.094849,0.596140,-0.765560,0.122970,0.095255,0.849005,-0.675549,0.217267,0.091224,-0.692444,0.193310,0.033487,-0.747572,0.190862,-0.003124,-0.767697,0.216240,0.091919,-0.673419,0.125247,0.095067,-0.765132,0.123212,0.095539,,,
406,4.060000,0.022588,-0.051769,-0.010948,-0.998344,-0.720315,0.177759,0.067338,0.000572,-0.675196,0.217108,0.091214,0.910644,-0.692346,0.193252,0.033573,0.966865,-0.747558,0.190430,-0.003142,0.892432,-0.767442,0.216028,0.092303,0.879879,-0.673794,0.126786,0.094830,0.591649,-0.765556,0.122950,0.095248,0.858279,-0.675556,0.217236,0.091233,-0.692452,0.193308,0.033481,-0.747578,0.190869,-0.003121,-0.767624,0.216146,0.091901,-0.673430,0.125257,0.095066,-0.765133,0.123235,0.095543,,,
407,4.070000,0.022750,-0.051792,-0.010948,-0.998339,-0.720317,0.177773,0.067343,0.000576,-0.675198,0.217130,0.091204,0.904512,-0.692349,0.193255,0.033571,0.962160,-0.747563,0.190421,-0.003139,0.890038,-0.767444,0.216049,0.092297,0.885835,-0.673794,0.126810,0.094850,0.602600,-0.765556,0.122972,0.095272,0.852563,-0.675549,0.217271,0.091215,-0.692452,0.193311,0.033486,-0.747575,0.190870,-0.003120,-0.767626,0.216133,0.091895,-0.673432,0.125255,0.095074,-0.765148,0.123275,0.095581,,,
408,4.080000,0.022852,-0.051765,-0.010815,-0.998339,-0.720332,0.177793,0.067348,0.000571,-0.675205,0.217144,0.091204,0.905479,-0.692358,0.193261,0.033575,0.963886,-0.747571,0.190433,-0.003139,0.887784,-0.767450,0.216087,0.092291,0.887641,-0.673824,0.126824,0.094869,0.597107,-0.765587,0.123010,0.095287,0.851487,-0.675560,0.217227,0.091200,-0.692451,0.193314,0.033482,-0.747575,0.190868,-0.003121,-0.767698,0.216250,0.091927,-0.673448,0.125247,0.095112,-0.765133,0.123303,0.095572,,,
409,4.090000,0.022699,-0.051771,-0.010892,-0.998342,-0.720325,0.177771,0.067339,0.000555,-0.675202,0.217121,0.091206,0.908845,-0.692354,0.193254,0.033570,0.964723,-0.747567,0.190430,-0.003143,0.891149,-0.767448,0.216051,0.092295,0.882601,-0.673809,0.126800,0.094843,0.590182,-0.765572,0.122973,0.095261,0.847317,-0.675551,0.217220,0.091201,-0.692452,0.193308,0.033486,-0.747569,0.190851,-0.003115,-0.767694,0.216251,0.091929,-0.673431,0.125253,0.095069,-0.765129,0.123226,0.095539,,,
410,4.100000,0.022601,-0.051771,-0.010814,-0.998345,-0.720322,0.177768,0.067342,0.000551,-0.675193,0.217106,0.091217,0.909431,-0.692349,0.193252,0.033577,0.965037,-0.747561,0.190444,-0.003137,0.894419,-0.767439,0.216051,0.092306,0.878942,-0.673814,0.126784,0.094837,0.597774,-0.765577,0.122972,0.095254,0.854933,-0.675517,0.217217,0.091237,-0.692447,0.193293,0.033485,-0.747579,0.190875,-0.003119,-0.767695,0.216251,0.091926,-0.673430,0.125238,0.095059,-0.765137,0.123216,0.095540,,,
411,4.110000,0.022771,-0.051716,-0.010954,-0.998342,-0.720333,0.177771,0.067346,0.000555,-0.675218,0.217130,0.091213,0.914205,-0.692360,0.193253,0.033579,0.964888,-0.747568,0.190417,-0.003141,0.892211,-0.767464,0.216048,0.092292,0.875026,-0.673813,0.126810,0.094862,0.598067,-0.765575,0.122971,0.095271,0.855260,-0.675546,0.217252,0.091199,-0.692449,0.193314,0.033484,-0.747573,0.190848,-0.003117,-0.767698,0.216241,0.091928,-0.673448,0.125237,0.095119,-0.765158,0.123191,0.095552,,,
412,4.120000,0.022853,-0.051764,-0.010870,-0.998339,-0.720325,0.177794,0.067346,0.000564,-0.675201,0.217150,0.091203,0.912579,-0.692353,0.193265,0.033574,0.964194,-0.747565,0.190432,-0.003140,0.891912,-0.767447,0.216083,0.092290,0.881488,-0.673810,0.126830,0.094867,0.591302,-0.765573,0.123006,0.095285,0.862748,-0.675544,0.217256,0.091219,-0.692449,0.193308,0.033484,-0.747568,0.190859,-0.003120,-0.767697,0.216247,0.091921,-0.673427,0.125257,0.095067,-0.765132,0.123296,0.095576,,,
413,4.130000,0.022849,-0.051752,-0.010920,-0.998339,-0.720328,0.177800,0.067346,0.000569,-0.675209,0.217160,0.091204,0.909466,-0.692356,0.193274,0.033574,0.966814,-0.747567,0.190435,-0.003141,0.892461,-0.767454,0.216083,0.092289,0.883884,-0.673809,0.126840,0.094867,0.585735,-0.765571,0.123006,0.095283,0.850570,-0.675552,0.217274,0.091216,-0.692447,0.193315,0.033486,-0.747572,0.190865,-0.003118,-0.767694,0.216238,0.091923,-0.673432,0.125239,0.095071,-0.765136,0.123298,0.095571,,,
414,4.140000,0.022883,-0.051761,-0.010838,-0.998339,-0.720327,0.177800,0.067354,0.000570,-0.675202,0.217155,0.091208,0.912680,-0.692354,0.193268,0.033580,0.964704,-0.747566,0.190435,-0.003134,0.892330,-0.767448,0.216093,0.092295,0.881746,-0.673816,0.126835,0.094878,0.590159,-0.765579,0.123016,0.095295,0.847645,-0.675539,0.217245,0.091210,-0.692450,0.193323,0.033493,-0.747578,0.190865,-0.003116,-0.767696,0.216250,0.091924,-0.673448,0.125257,0.095123,-0.765125,0.123312,0.095575,,,
415,4.150000,0.022810,-0.051716,-0.010924,-0.998342,-0.720318,0.177776,0.067352,0.000588,-0.675201,0.217134,0.091216,0.904529,-0.692345,0.193253,0.033584,0.961674,-0.747553,0.190417,-0.003135,0.889292,-0.767447,0.216057,0.092295,0.889813,-0.673801,0.126814,0.094873,0.593836,-0.765563,0.122980,0.095282,0.846067,-0.675564,0.217253,0.091230,-0.692453,0.193311,0.033491,-0.747567,0.190859,-0.003118,-0.767627,0.216136,0.091901,-0.673441,0.125249,0.095119,-0.765135,0.123310,0.095575,,,
416,4.160000,0.022757,-0.051806,-0.010939,-0.998338,-0.720318,0.177779,0.067343,0.000581,-0.675197,0.217136,0.091203,0.903598,-0.692351,0.193260,0.033571,0.963533,-0.747565,0.190427,-0.003139,0.890372,-0.767443,0.216057,0.092298,0.887758,-0.673795,0.126815,0.094850,0.598206,-0.765557,0.122979,0.095275,0.844136,-0.675568,0.217241,0.091212,-0.692450,0.193327,0.033487,-0.747578,0.190865,-0.003119,-0.767636,0.216138,0.091901,-0.673421,0.125268,0.095071,-0.765129,0.123316,0.095579,,,
417,4.170000,0.022721,-0.051741,-0.011045,-0.998341,-0.720331,0.177790,0.067339,0.000559,-0.675222,0.217154,0.091208,0.912203,-0.692363,0.193280,0.033572,0.966256,-0.747573,0.190438,-0.003145,0.895462,-0.767467,0.216055,0.092292,0.881776,-0.673801,0.126834,0.094847,0.588336,-0.765562,0.122978,0.095261,0.858408,-0.675555,0.217266,0.091201,-0.692462,0.193345,0.033507,-0.747582,0.190855,-0.003123,-0.767695,0.216238,0.091920,-0.673423,0.125246,0.095069,-0.765138,0.123230,0.095539,,,
418,4.180000,0.022733,-0.051739,-0.010945,-0.998342,-0.720327,0.177785,0.067344,0.000560,-0.675210,0.217142,0.091212,0.911841,-0.692356,0.193269,0.033577,0.966083,-0.747566,0.190436,-0.003140,0.890003,-0.767456,0.216061,0.092295,0.879376,-0.673807,0.126821,0.094855,0.590990,-0.765569,0.122984,0.095267,0.857519,-0.675544,0.217254,0.091201,-0.692449,0.193308,0.033486,-0.747575,0.190876,-0.003116,-0.767701,0.216261,0.091931,-0.673441,0.125248,0.095116,-0.765127,0.123220,0.095539,,,
419,4.190000,0.022823,-0.051800,-0.010984,-0.998336,-0.720312,0.177778,0.067341,0.000580,-0.675195,0.217143,0.091197,0.904887,-0.692346,0.193258,0.033568,0.964207,-0.747560,0.190415,-0.003142,0.890874,-0.767441,0.216055,0.092291,0.889227,-0.673784,0.126823,0.094855,0.595646,-0.765546,0.122978,0.095279,0.847074,-0.675552,0.217275,0.091213,-0.692448,0.193311,0.033482,-0.747572,0.190850,-0.003119,-0.767630,0.216135,0.091899,-0.673423,0.125261,0.095070,-0.765124,0.123307,0.095576,,,
420,4.200000,0.022904,-0.051732,-0.010912,-0.998339,-0.720330,0.177805,0.067352,0.000578,-0.675212,0.217167,0.091207,0.908738,-0.692358,0.193276,0.033579,0.967234,-0.747567,0.190433,-0.003138,0.889357,-0.767458,0.216092,0.092289,0.884661,-0.673813,0.126848,0.094880,0.581858,-0.765575,0.123015,0.095293,0.848260,-0.675561,0.217275,0.091211,-0.692445,0.193308,0.033487,-0.747575,0.190875,-0.003114,-0.767696,0.216241,0.091923,-0.673446,0.125233,0.095114,-0.765127,0.123313,0.095574,,,
421,4.210000,0.022880,-0.051751,-0.010910,-0.998338,-0.720326,0.177789,0.067348,0.000568,-0.675207,0.217150,0.091203,0.907939,-0.692355,0.193261,0.033575,0.964452,-0.747565,0.190420,-0.003140,0.896588,-0.767452,0.216075,0.092288,0.883261,-0.673808,0.126830,0.094872,0.590394,-0.765571,0.122998,0.095288,0.847394,-0.675563,0.217243,0.091218,-0.692451,0.193317,0.033487,-0.747566,0.190833,-0.003112,-0.767694,0.216236,0.091923,-0.673426,0.125249,0.095067,-0.765126,0.123304,0.095572,,,
422,4.220000,0.022838,-0.051762,-0.010930,-0.998339,-0.720316,0.177783,0.067347,0.000586,-0.675197,0.217143,0.091204,0.904448,-0.692345,0.193259,0.033575,0.963465,-0.747557,0.190420,-0.003139,0.888442,-0.767443,0.216065,0.092292,0.891317,-0.673795,0.126823,0.094866,0.592903,-0.765557,0.122988,0.095283,0.847924,-0.675555,0.217276,0.091211,-0.692450,0.193306,0.033484,-0.747570,0.190865,-0.003122,-0.767624,0.216149,0.091906,-0.673447,0.125253,0.095117,-0.765128,0.123309,0.095571,,,
423,4.230000,0.022610,-0.051782,-0.011034,-0.998341,-0.720314,0.177762,0.067334,0.000568,-0.675201,0.217119,0.091208,0.906724,-0.692348,0.193258,0.033568,0.965071,-0.747561,0.190426,-0.003145,0.889096,-0.767447,0.216024,0.092299,0.885389,-0.673783,0.126798,0.094827,0.600014,-0.765544,0.122946,0.095247,0.855339,-0.675547,0.217261,0.091213,-0.692450,0.193309,0.033487,-0.747579,0.190869,-0.003118,-0.767636,0.216143,0.091899,-0.673427,0.125256,0.095062,-0.765127,0.123221,0.095539,,,
424,4.240000,0.022873,-0.051780,-0.010892,-0.998337,-0.720327,0.177791,0.067343,0.000567,-0.675204,0.217150,0.091196,0.908046,-0.692356,0.193262,0.033568,0.967081,-0.747569,0.190424,-0.003144,0.893742,-0.767450,0.216078,0.092286,0.881717,-0.673809,0.126830,0.094864,0.589101,-0.765571,0.123002,0.095285,0.848224,-0.675561,0.217240,0.091201,-0.692448,0.193313,0.033489,-0.747572,0.190849,-0.003122,-0.767696,0.216247,0.091919,-0.673419,0.125246,0.095065,-0.765127,0.123297,0.095574,,,
425,4.250000,0.022920,-0.051660,-0.010954,-0.998342,-0.720329,0.177785,0.067346,0.000582,-0.675218,0.217152,0.091207,0.907350,-0.692353,0.193257,0.033577,0.962935,-0.747557,0.190409,-0.003148,0.889853,-0.767464,0.216068,0.092275,0.884137,-0.673811,0.126832,0.094883,0.589654,-0.765573,0.122992,0.095282,0.847956,-0.675573,0.217255,0.091215,-0.692449,0.193317,0.033482,-0.747569,0.190848,-0.003112,-0.767674,0.216189,0.091881,-0.673447,0.125250,0.095122,-0.765136,0.123298,0.095573,,,
426,4.260000,0.022759,-0.051808,-0.010906,-0.998338,-0.720317,0.177776,0.067341,0.000579,-0.675194,0.217130,0.091200,0.907350,-0.692349,0.193256,0.033568,0.962935,-0.747564,0.190425,-0.003141,0.889853,-0.767440,0.216057,0.092296,0.884137,-0.673797,0.126810,0.094848,0.589654,-0.765560,0.122980,0.095273,0.847956,-0.675552,0.217257,0.091210,-0.692446,0.193306,0.033484,-0.747573,0.190875,-0.003118,-0.767639,0.216138,0.091898,-0.673422,0.125246,0.095058,-0.765145,0.123303,0.095584,,,
427,4.270000,0.022743,-0.051736,-0.010961,-0.998342,-0.720324,0.177782,0.067335,0.000553,-0.675208,0.217140,0.091202,0.905088,-0.692353,0.193266,0.033567,0.965513,-0.747562,0.190431,-0.003150,0.887486,-0.767454,0.216057,0.092285,0.886867,-0.673802,0.126820,0.094846,0.594636,-0.765564,0.122979,0.095259,0.847236,-0.675551,0.217265,0.091198,-0.692450,0.193305,0.033485,-0.747565,0.190851,-0.003113,-0.767691,0.216257,0.091921,-0.673422,0.125267,0.095064,-0.765136,0.123222,0.095528,,,
428,4.280000,0.022619,-0.051783,-0.011006,-0.998342,-0.720314,0.177766,0.067334,0.000575,-0.675199,0.217121,0.091207,0.908790,-0.692347,0.193260,0.033568,0.966555,-0.747560,0.190430,-0.003145,0.894476,-0.767445,0.216030,0.092299,0.880465,-0.673786,0.126800,0.094829,0.596605,-0.765547,0.122952,0.095249,0.859642,-0.675551,0.217262,0.091211,-0.692452,0.193308,0.033485,-0.747574,0.190873,-0.003113,-0.767628,0.216141,0.091901,-0.673423,0.125244,0.095063,-0.765134,0.123238,0.095539,,,
429,4.290000,0.022806,-0.051793,-0.010854,-0.998338,-0.720327,0.177797,0.067343,0.000567,-0.675201,0.217148,0.091200,0.905186,-0.692356,0.193270,0.033570,0.964517,-0.747570,0.190441,-0.003141,0.888832,-0.767446,0.216085,0.092293,0.887036,-0.673813,0.126828,0.094857,0.596282,-0.765576,0.123007,0.095279,0.854977,-0.675562,0.217240,0.091199,-0.692448,0.193314,0.033485,-0.747565,0.190877,-0.003117,-0.767698,0.216246,0.091927,-0.673422,0.125256,0.095059,-0.765132,0.123303,0.095576,,,
430,4.300000,0.022735,-0.051765,-0.010981,-0.998340,-0.720313,0.177781,0.067341,0.000582,-0.675197,0.217140,0.091207,0.906733,-0.692344,0.193266,0.033572,0.966895,-0.747556,0.190430,-0.003142,0.890961,-0.767443,0.216053,0.092295,0.881897,-0.673787,0.126819,0.094849,0.591741,-0.765549,0.122976,0.095267,0.847445,-0.675551,0.217275,0.091225,-0.692450,0.193315,0.033489,-0.747569,0.190872,-0.003123,-0.767628,0.216138,0.091897,-0.673422,0.125249,0.095067,-0.765132,0.123294,0.095567,,,
431,4.310000,0.022752,-0.051806,-0.010909,-0.998338,-0.720315,0.177766,0.067338,0.000581,-0.675191,0.217120,0.091198,0.905246,-0.692346,0.193246,0.033566,0.964092,-0.747561,0.190416,-0.003144,0.889160,-0.767437,0.216046,0.092293,0.888398,-0.673794,0.126799,0.094844,0.593142,-0.765557,0.122969,0.095269,0.848729,-0.675558,0.217231,0.091200,-0.692449,0.193305,0.033485,-0.747570,0.190858,-0.003117,-0.767633,0.216133,0.091897,-0.673417,0.125246,0.095068,-0.765133,0.123298,0.095569,,,
432,4.320000,0.022699,-0.051764,-0.010970,-0.998341,-0.720329,0.177784,0.067341,0.000556,-0.675213,0.217140,0.091210,0.904187,-0.692360,0.193271,0.033573,0.964176,-0.747572,0.190438,-0.003141,0.889273,-0.767458,0.216056,0.092298,0.887382,-0.673805,0.126819,0.094846,0.596597,-0.765567,0.122978,0.095263,0.846373,-0.675564,0.217250,0.091212,-0.692454,0.193312,0.033484,-0.747574,0.190867,-0.003116,-0.767699,0.216258,0.091934,-0.673423,0.125261,0.095064,-0.765130,0.123224,0.095546,,,
433,4.330000,0.022845,-0.051791,-0.010841,-0.998338,-0.720331,0.177798,0.067346,0.000567,-0.675204,0.217151,0.091200,0.907863,-0.692360,0.193268,0.033572,0.965939,-0.747574,0.190438,-0.003139,0.892756,-0.767450,0.216089,0.092293,0.879620,-0.673819,0.126831,0.094864,0.595235,-0.765581,0.123012,0.095286,0.856024,-0.675566,0.217248,0.091211,-0.692445,0.193310,0.033486,-0.747581,0.190870,-0.003118,-0.767695,0.216242,0.091923,-0.673424,0.125259,0.095063,-0.765141,0.123317,0.095581,,,
434,4.340000,0.022561,-0.051765,-0.010984,-0.998344,-0.720312,0.177756,0.067332,0.000576,-0.675196,0.217107,0.091211,0.906364,-0.692344,0.193253,0.033568,0.968005,-0.747556,0.190430,-0.003147,0.891937,-0.767442,0.216020,0.092299,0.882821,-0.673788,0.126785,0.094822,0.591719,-0.765550,0.122942,0.095239,0.847246,-0.675562,0.217239,0.091210,-0.692445,0.193301,0.033482,-0.747565,0.190879,-0.003118,-0.767625,0.216129,0.091904,-0.673423,0.125239,0.095058,-0.765131,0.123232,0.095535,,,
435,4.350000,0.022590,-0.051764,-0.010996,-0.998343,-0.720315,0.177753,0.067333,0.000573,-0.675200,0.217106,0.091209,0.902703,-0.692347,0.193249,0.033568,0.964652,-0.747559,0.190422,-0.003147,0.887535,-0.767446,0.216018,0.092297,0.887679,-0.673789,0.126785,0.094825,0.598537,-0.765551,0.122940,0.095242,0.852838,-0.675548,0.217229,0.091221,-0.692454,0.193321,0.033479,-0.747572,0.190853,-0.003119,-0.767633,0.216139,0.091897,-0.673429,0.125227,0.095060,-0.765132,0.123222,0.095537,,,
436,4.360000,0.022756,-0.051797,-0.010969,-0.998338,-0.720317,0.177778,0.067343,0.000580,-0.675199,0.217138,0.091203,0.907794,-0.692350,0.193262,0.033571,0.960818,-0.747564,0.190425,-0.003139,0.892016,-0.767445,0.216053,0.092297,0.885342,-0.673791,0.126817,0.094850,0.596142,-0.765553,0.122976,0.095273,0.853845,-0.675570,0.217248,0.091210,-0.692453,0.193327,0.033489,-0.747573,0.190862,-0.003115,-0.767633,0.216149,0.091900,-0.673421,0.125263,0.095070,-0.765127,0.123296,0.095576,,,
437,4.370000,0.022819,-0.051790,-0.010840,-0.998338,-0.720327,0.177798,0.067345,0.000567,-0.675199,0.217150,0.091202,0.903243,-0.692355,0.193270,0.033572,0.963277,-0.747569,0.190442,-0.003139,0.890521,-0.767445,0.216088,0.092294,0.887535,-0.673814,0.126830,0.094861,0.596850,-0.765577,0.123011,0.095283,0.846825,-0.675543,0.217244,0.091217,-0.692447,0.193317,0.033483,-0.747576,0.190868,-0.003115,-0.767701,0.216253,0.091924,-0.673430,0.125244,0.095065,-0.765129,0.123310,0.095571,,,
