Format Version,1.23,Take Name,mono3d_angle_t0,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-09-28 04.03.33.542 PM,Total Frames in Take,4428,Total Exported Frames,4428,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,"RigidBody:Marker1","RigidBody:Marker1","RigidBody:Marker1","RigidBody:Marker1","RigidBody:Marker2","RigidBody:Marker2","RigidBody:Marker2","RigidBody:Marker2","RigidBody:Marker3","RigidBody:Marker3","RigidBody:Marker3","RigidBody:Marker3","RigidBody:Marker4","RigidBody:Marker4","RigidBody:Marker4","RigidBody:Marker4","RigidBody:Marker5","RigidBody:Marker5","RigidBody:Marker5","RigidBody:Marker5","RigidBody:Marker6","RigidBody:Marker6","RigidBody:Marker6","RigidBody:Marker6",RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker5,RigidBody:Marker5,RigidBody:Marker5,RigidBody:Marker6,RigidBody:Marker6,RigidBody:Marker6
,ID,"7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","C5770","C5770","C5770","C3560","C3560","C3560","C40A0","C40A0","C40A0","C4080","C4080","C4080","C4090","C4090","C4090","C4030","C4030","C4030"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.022344,-0.139931,-0.009148,-0.989867,-0.676673,0.176271,0.012001,0.000487,-0.627771,0.215309,0.027452,0.905616,-0.654977,0.191506,-0.026204,0.897702,-0.715812,0.189053,-0.052612,0.931985,-0.718388,0.214929,0.044774,0.892872,-0.626405,0.124985,0.031005,0.740320,-0.716684,0.121843,0.047588,0.882118,-0.628035,0.215542,0.027316,-0.655160,0.191868,-0.026145,-0.715851,0.189316,-0.052668,-0.718278,0.214692,0.044435,-0.626416,0.124026,0.031404,-0.716297,0.122087,0.047703
1,0.010000,0.022161,-0.140131,-0.009287,-0.989841,-0.676653,0.176253,0.011994,0.000536,-0.627753,0.215296,0.027440,0.905616,-0.654976,0.191508,-0.026214,0.897702,-0.715822,0.189053,-0.052598,0.931985,-0.718363,0.214889,0.044800,0.892872,-0.626366,0.124970,0.030957,0.740320,-0.716637,0.121803,0.047576,0.882118,-0.628046,0.215557,0.027327,-0.655152,0.191863,-0.026150,-0.715843,0.189316,-0.052652,-0.718277,0.214675,0.044457,-0.626275,0.123774,0.031339,-0.716307,0.122105,0.047713
2,0.020000,0.021241,-0.140509,-0.006017,-0.989833,-0.676538,0.175979,0.012004,0.000490,-0.627367,0.214677,0.027455,0.897843,-0.654783,0.191122,-0.026204,0.899788,-0.715660,0.189101,-0.052552,0.932497,-0.717966,0.214867,0.044870,0.896733,-0.626587,0.124341,0.030890,0.685216,-0.716867,0.121768,0.047562,0.882985,-0.627137,0.213943,0.027342,-0.655164,0.191875,-0.026158,-0.715851,0.189320,-0.052659,-0.718312,0.214560,0.044423,-0.626425,0.124014,0.031410,-0.716348,0.122178,0.047664
3,0.030000,0.022393,-0.139871,-0.008891,-0.989877,-0.676672,0.176281,0.011999,0.000487,-0.627753,0.215298,0.027450,0.805480,-0.654963,0.191499,-0.026205,0.788832,-0.715796,0.189072,-0.052621,0.922572,-0.718372,0.214965,0.044760,0.839191,-0.626431,0.124973,0.031019,0.841187,-0.716714,0.121879,0.047590,0.832611,-0.628036,0.215539,0.027319,-0.655129,0.191842,-0.026161,-0.715835,0.189322,-0.052652,-0.718266,0.214706,0.044438,-0.626410,0.124013,0.031405,-0.716351,0.122170,0.047683
4,0.040000,0.020993,-0.140712,-0.005721,-0.989812,-0.676500,0.175958,0.012004,0.000504,-0.627296,0.214617,0.027451,0.901439,-0.654750,0.191102,-0.026206,0.904251,-0.715638,0.189132,-0.052530,0.936204,-0.717889,0.214860,0.044903,0.893173,-0.626575,0.124279,0.030849,0.741297,-0.716851,0.121759,0.047557,0.881291,-0.627128,0.213928,0.027354,-0.655125,0.191936,-0.026138,-0.715843,0.189336,-0.052662,-0.718298,0.214629,0.044453,-0.626271,0.123756,0.031330,-0.716351,0.122205,0.047692
5,0.050000,0.022294,-0.139863,-0.009250,-0.989877,-0.676684,0.176252,0.012002,0.000493,-0.627792,0.215298,0.027465,0.820958,-0.654986,0.191496,-0.026198,0.770646,-0.715817,0.189035,-0.052614,0.920557,-0.718411,0.214898,0.044775,0.837329,-0.626409,0.124973,0.031006,0.806839,-0.716689,0.121812,0.047577,0.829234,-0.628030,0.215539,0.027320,-0.655151,0.191863,-0.026156,-0.715859,0.189312,-0.052666,-0.718331,0.214572,0.044438,-0.626415,0.123996,0.031414,-0.716320,0.122126,0.047708
