Format Version,1.23,Take Name,mono2_3d_trial3,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-09-23 06.51.28.616 AM,Total Frames in Take,2442,Total Exported Frames,2442,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,0.160000,0.002780,-0.006214,-0.000026,-0.999977,-0.871664,0.124139,-0.032214,0.000369,-0.828141,0.161464,-0.002775,0.936754,-0.840418,0.140253,-0.062650,0.917427,-0.892084,0.140150,-0.104302,0.905354,-0.920102,0.162522,-0.010096,0.943895,-0.828882,0.071062,-0.002701,0.786543,-0.920356,0.069380,-0.010758,0.919938,-0.828210,0.161655,-0.002698,-0.840438,0.140575,-0.062769,-0.892235,0.140361,-0.104591,-0.920114,0.162397,-0.010306,-0.828753,0.070303,-0.002411,-0.920232,0.069534,-0.010505
17,0.170000,0.002846,-0.006219,-0.000106,-0.999977,-0.871664,0.124138,-0.032218,0.000369,-0.828147,0.161474,-0.002784,0.945682,-0.840421,0.140254,-0.062657,0.914269,-0.892088,0.140136,-0.104308,0.902933,-0.920108,0.162516,-0.010105,0.938900,-0.828874,0.071072,-0.002699,0.794074,-0.920347,0.069374,-0.010755,0.919679,-0.828202,0.161713,-0.002710,-0.840438,0.140575,-0.062785,-0.892209,0.140328,-0.104589,-0.920151,0.162419,-0.010291,-0.828748,0.070254,-0.002426,-0.920234,0.069513,-0.010501
18,0.180000,0.002614,-0.006096,-0.000257,-0.999978,-0.871655,0.124117,-0.032226,0.000360,-0.828156,0.161453,-0.002765,0.935980,-0.840410,0.140257,-0.062650,0.913369,-0.892066,0.140144,-0.104314,0.909676,-0.920116,0.162471,-0.010107,0.946458,-0.828856,0.071051,-0.002722,0.782121,-0.920327,0.069329,-0.010801,0.922176,-0.828215,0.161660,-0.002692,-0.840440,0.140582,-0.062775,-0.892219,0.140321,-0.104590,-0.920129,0.162409,-0.010286,-0.828754,0.070274,-0.002416,-0.920173,0.069446,-0.010594
19,0.190000,0.002771,-0.006207,-0.000083,-0.999977,-0.871661,0.124129,-0.032217,0.000380,-0.828142,0.161459,-0.002777,0.938930,-0.840416,0.140248,-0.062653,0.909407,-0.892082,0.140139,-0.104305,0.907916,-0.920103,0.162506,-0.010099,0.945727,-0.828873,0.071057,-0.002705,0.778726,-0.920347,0.069364,-0.010764,0.919537,-0.828222,0.161675,-0.002696,-0.840409,0.140586,-0.062784,-0.892223,0.140326,-0.104590,-0.920139,0.162411,-0.010292,-0.828735,0.070228,-0.002427,-0.920231,0.069517,-0.010505
20,0.200000,0.002612,-0.006132,-0.000371,-0.999978,-0.871656,0.124130,-0.032225,0.000375,-0.828163,0.161475,-0.002766,0.924709,-0.840416,0.140276,-0.062651,0.918937,-0.892076,0.140151,-0.104311,0.912955,-0.920124,0.162472,-0.010102,0.948270,-0.828843,0.071073,-0.002723,0.772945,-0.920314,0.069330,-0.010796,0.931531,-0.828211,0.161762,-0.002686,-0.840441,0.140577,-0.062769,-0.892229,0.140331,-0.104566,-0.920132,0.162389,-0.010291,-0.828737,0.070220,-0.002428,-0.920181,0.069459,-0.010594
21,0.210000,0.002772,-0.006261,-0.000129,-0.999977,-0.871660,0.124151,-0.032217,0.000392,-0.828142,0.161485,-0.002781,0.930531,-0.840420,0.140273,-0.062656,0.916633,-0.892091,0.140160,-0.104303,0.905000,-0.920104,0.162524,-0.010094,0.941809,-0.828865,0.071083,-0.002709,0.765747,-0.920339,0.069382,-0.010758,0.917076,-0.828206,0.161744,-0.002703,-0.840433,0.140586,-0.062769,-0.892234,0.140358,-0.104593,-0.920137,0.162401,-0.010289,-0.828733,0.070202,-0.002419,-0.920211,0.069565,-0.010512
22,0.220000,0.002789,-0.006241,-0.000117,-0.999977,-0.871662,0.124151,-0.032216,0.000377,-0.828144,0.161485,-0.002780,0.932934,-0.840421,0.140271,-0.062655,0.916285,-0.892089,0.140158,-0.104303,0.908575,-0.920106,0.162526,-0.010096,0.938910,-0.828869,0.071083,-0.002705,0.780272,-0.920343,0.069384,-0.010757,0.920784,-0.828209,0.161737,-0.002714,-0.840432,0.140585,-0.062771,-0.892232,0.140365,-0.104569,-0.920119,0.162400,-0.010305,-0.828761,0.070259,-0.002421,-0.920217,0.069535,-0.010509
23,0.230000,0.002917,-0.006194,-0.000192,-0.999977,-0.871653,0.124130,-0.032221,0.000380,-0.828143,0.161479,-0.002790,0.928811,-0.840411,0.140247,-0.062661,0.912430,-0.892076,0.140115,-0.104314,0.916471,-0.920105,0.162503,-0.010116,0.942876,-0.828855,0.071076,-0.002693,0.772132,-0.920328,0.069362,-0.010753,0.918359,-0.828220,0.161742,-0.002714,-0.840431,0.140581,-0.062766,-0.892204,0.140279,-0.104576,-0.920119,0.162386,-0.010311,-0.828735,0.070210,-0.002435,-0.920203,0.069543,-0.010512
24,0.240000,0.002629,-0.006109,-0.000382,-0.999978,-0.871665,0.124122,-0.032232,0.000375,-0.828174,0.161469,-0.002772,0.931667,-0.840424,0.140268,-0.062657,0.914917,-0.892082,0.140140,-0.104319,0.909189,-0.920135,0.162463,-0.010112,0.950374,-0.828852,0.071067,-0.002727,0.771744,-0.920322,0.069322,-0.010803,0.929134,-0.828213,0.161732,-0.002710,-0.840442,0.140590,-0.062765,-0.892229,0.140322,-0.104597,-0.920165,0.162383,-0.010291,-0.828746,0.070212,-0.002424,-0.920187,0.069450,-0.010590
25,0.250000,0.002598,-0.006311,-0.000020,-0.999977,-0.871673,0.124138,-0.032216,0.000383,-0.828143,0.161452,-0.002771,0.938146,-0.840432,0.140263,-0.062652,0.916798,-0.892107,0.140176,-0.104294,0.906473,-0.920106,0.162514,-0.010074,0.938968,-0.828886,0.071050,-0.002731,0.774587,-0.920361,0.069373,-0.010771,0.916159,-0.828214,0.161677,-0.002695,-0.840441,0.140574,-0.062773,-0.892254,0.140389,-0.104564,-0.920148,0.162409,-0.010291,-0.828754,0.070206,-0.002442,-0.920219,0.069538,-0.010516
