Format Version,1.23,Take Name,mono2_t1,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-09-21 07.47.03.922 AM,Total Frames in Take,2719,Total Exported Frames,2719,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,"RigidBody:Marker1","RigidBody:Marker1","RigidBody:Marker1","RigidBody:Marker1","RigidBody:Marker2","RigidBody:Marker2","RigidBody:Marker2","RigidBody:Marker2","RigidBody:Marker3","RigidBody:Marker3","RigidBody:Marker3","RigidBody:Marker3","RigidBody:Marker4","RigidBody:Marker4","RigidBody:Marker4","RigidBody:Marker4","RigidBody:Marker5","RigidBody:Marker5","RigidBody:Marker5","RigidBody:Marker5","RigidBody:Marker6","RigidBody:Marker6","RigidBody:Marker6","RigidBody:Marker6",RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker1,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker2,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker3,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker4,RigidBody:Marker5,RigidBody:Marker5,RigidBody:Marker5,RigidBody:Marker6,RigidBody:Marker6,RigidBody:Marker6
,ID,"7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","7FFA83E277BD11EFEA32166A2DC02B6","C3F70","C3F70","C3F70","C4130","C4130","C4130","C4150","C4150","C4150","C4160","C4160","C4160","C4570","C4570","C4570","C41E0","C41E0","C41E0"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.000074,-0.007443,-0.000312,-0.999972,-0.803766,0.124172,-0.070863,0.000214,-0.760190,0.161362,-0.041330,0.922415,-0.772604,0.140469,-0.101289,0.962993,-0.824372,0.140563,-0.142813,0.986096,-0.852170,0.162409,-0.048419,0.923433,-0.760884,0.070960,-0.041744,0.917556,-0.852377,0.069273,-0.049585,0.948164,-0.760234,0.161661,-0.041399,-0.772528,0.140366,-0.101213,-0.824374,0.140610,-0.142844,-0.852276,0.162693,-0.048372,-0.760811,0.070640,-0.041772,-0.852375,0.069065,-0.049581
1,0.010000,0.000110,-0.007328,-0.000334,-0.999973,-0.803769,0.124170,-0.070856,0.000239,-0.760202,0.161363,-0.041315,0.918746,-0.772600,0.140465,-0.101276,0.966208,-0.824360,0.140554,-0.142812,0.984443,-0.852180,0.162406,-0.048426,0.919518,-0.760892,0.070962,-0.041724,0.909270,-0.852382,0.069269,-0.049586,0.946259,-0.760237,0.161684,-0.041358,-0.772524,0.140372,-0.101215,-0.824367,0.140595,-0.142859,-0.852295,0.162703,-0.048381,-0.760804,0.070611,-0.041753,-0.852390,0.069055,-0.049574
2,0.020000,0.000096,-0.007380,-0.000328,-0.999973,-0.803769,0.124178,-0.070864,0.000219,-0.760198,0.161370,-0.041326,0.918746,-0.772603,0.140474,-0.101286,0.966208,-0.824367,0.140564,-0.142817,0.984443,-0.852177,0.162414,-0.048427,0.919518,-0.760889,0.070968,-0.041737,0.909270,-0.852381,0.069277,-0.049589,0.946259,-0.760239,0.161655,-0.041393,-0.772526,0.140369,-0.101215,-0.824369,0.140614,-0.142856,-0.852289,0.162708,-0.048373,-0.760812,0.070661,-0.041760,-0.852381,0.069060,-0.049585
3,0.030000,0.000110,-0.007438,-0.000266,-0.999972,-0.803764,0.124179,-0.070861,0.000233,-0.760185,0.161366,-0.041330,0.920758,-0.772599,0.140470,-0.101288,0.965574,-0.824368,0.140566,-0.142813,0.983195,-0.852164,0.162422,-0.048420,0.917700,-0.760887,0.070965,-0.041738,0.908369,-0.852380,0.069285,-0.049580,0.947011,-0.760231,0.161672,-0.041400,-0.772531,0.140376,-0.101213,-0.824370,0.140616,-0.142857,-0.852281,0.162725,-0.048371,-0.760795,0.070610,-0.041752,-0.852375,0.069073,-0.049574
4,0.040000,0.000042,-0.007385,-0.000286,-0.999973,-0.803768,0.124183,-0.070864,0.000221,-0.760194,0.161368,-0.041323,0.920758,-0.772601,0.140480,-0.101285,0.965574,-0.824365,0.140579,-0.142816,0.983195,-0.852172,0.162421,-0.048423,0.917700,-0.760892,0.070967,-0.041744,0.908369,-0.852384,0.069284,-0.049595,0.947011,-0.760235,0.161675,-0.041383,-0.772530,0.140360,-0.101218,-0.824362,0.140644,-0.142861,-0.852292,0.162702,-0.048376,-0.760811,0.070638,-0.041770,-0.852379,0.069081,-0.049579
5,0.050000,-0.000006,-0.007404,-0.000313,-0.999973,-0.803763,0.124180,-0.070863,0.000234,-0.760190,0.161364,-0.041320,0.924372,-0.772598,0.140481,-0.101284,0.963397,-0.824364,0.140582,-0.142812,0.976023,-0.852169,0.162413,-0.048416,0.918131,-0.760884,0.070963,-0.041749,0.910717,-0.852376,0.069276,-0.049598,0.946004,-0.760239,0.161654,-0.041393,-0.772530,0.140370,-0.101217,-0.824366,0.140663,-0.142864,-0.852294,0.162713,-0.048374,-0.760788,0.070619,-0.041752,-0.852363,0.069062,-0.049578
